ID,ISOMERIC SMILES,MW,pAct
CHEMBL3655963,CC(C)(Nc1ncc(C(=O)NO)cn1)c1ccc(C(F)(F)F)cc1F,358.105288568,6.103473782510445
CHEMBL3935992,O=C(NO)c1cnc(NC2(c3ccccc3)CCC(F)(F)CC2)nc1,348.139782256,6.107905397309519
CHEMBL4526191,O=C(NO)c1cc(CCCCN2c3ccc(Cl)cc3CCc3cc(Cl)ccc32)on1,445.095996892,4.221848749616356
CHEMBL4171570,O=C(CCCCCN(Cc1ccc(F)cc1)c1ncc(C(=O)NCCCn2ccnc2)s1)NO,488.20058800800007,7.0
CHEMBL2057825,[N-]=[N+]=NCc1cc(N=[N+]=[N-])cc(C(=O)Nc2cc(-c3cccs3)ccc2N)c1,390.101128068,5.251811972993799
CHEMBL2337873,Oc1cccn(Cc2ccc(-c3ccccc3)cc2)c1=S,293.08743510000005,8.0
CHEMBL2048750,COc1ccc(S(=O)(=O)n2ccc3cc(/C=C/C(=O)NO)ccc32)cc1OC,402.088557296,7.7423214251308154
CHEMBL4170975,CCOc1cc(C(C)(C)C)ccc1C1=NC(c2ccc(Cl)cc2)C(c2ccc(Cl)cc2)N1C(=O)N1CCN(c2ncc(C(=O)NO)cn2)CC1,715.244058088,6.508638306165727
CHEMBL4163120,CCOc1cc(C(C)(C)C)ccc1C1=NC(c2ccc(Cl)cc2)C(c2ccc(Cl)cc2)N1C(=O)NCCCCCCCC(=O)NO,666.2739612480001,6.568636235841013
CHEMBL3593415,CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2ccnc(c2)CNC(=O)C[C@@H](/C=C/CCS)NC1=O,489.186831852,7.87942606879415
CHEMBL3605493,Nc1ccccc1NC(=O)c1ccc(CSC2=N[C@@H](Cc3ccccc3)CO2)cc1,417.15109797599996,6.154901959985743
CHEMBL4207710,Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(OCc5ccc(/C=C/C(=O)Nc6ccccc6N)cc5)ccc34)n2)cn1,613.2437524719999,5.698970004336019
CHEMBL3759979,O=C(CCS)NCCCCNC(=O)c1cc(-c2ccc(F)cc2)[nH]n1,364.1369251320001,4.698970004336019
CHEMBL3759014,O=C(NCCCCCS)c1cc(-c2ccc(F)cc2)[nH]n1,307.1154614160001,5.657577319177793
CHEMBL4847977,C=Cc1c(C)c2cc3nc(c(C(=O)OC)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)OC)[C@@H](CCC(=O)N/C=C/c1cccc(C(=O)NO)c1)[C@@H]3C,770.3427978120001,4.180456064458132
CHEMBL4874760,C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)OC)[C@@H](CCC(=O)Nc1ccc(C(=O)NO)cc1)[C@@H]3C,686.321668444,4.552841968657781
CHEMBL3335313,O=C(CCCCCCCc1ccn(Cc2ccc(-c3ccccc3)cc2)n1)NO,391.22597716800004,5.575118363368933
CHEMBL3335311,O=C(CCCCCc1ccn(Cc2ccc(-c3ccccc3)cc2)n1)NO,363.19467704000004,6.6439741428068775
CHEMBL4087968,Nc1ccc(F)cc1NC(=O)c1ccc(CNC(=O)/C=C/c2cccnc2)cc1,390.149204068,6.795880017344075
CHEMBL3098602,O=C(CCCCC[C@H](NC(=O)[C@H]1CCC(=O)N1)C(=O)Nc1cccc(C(F)(F)F)c1)NO,458.17770456000005,8.698970004336019
CHEMBL3314862,O=C(NO)c1ccc(-c2nnc(Cc3cccc4ccccc34)o2)cc1,345.11134133999997,5.00436480540245
CHEMBL4071590,COC(=O)CCCCN1C(=O)CN=C(c2ccccc2)c2ccccc21,350.163042564,4.221848749616356
CHEMBL4069632,CC(C)(C)OC[C@@H]1N=C(c2ccccc2)c2ccccc2N(CCCCC(=O)O)C1=O,422.22055743999994,4.221848749616356
CHEMBL98,O=C(CCCCCCC(=O)Nc1ccccc1)NO,264.1473925,7.346787486224656
CHEMBL4073906,CC(C)C[C@@H]1N=C(c2ccccc2)c2ccccc2NC1=O,292.15756325999996,4.221848749616356
CHEMBL3356930,O=C(CCCCCCS)NC1CCCC1,229.150035356,6.062983892535185
CHEMBL3356924,Cc1cccc(NC(=O)[C@H](CCCCCS)NC(=O)[C@H]2CCC(=O)N2C)c1,391.192962788,8.522878745280337
CHEMBL3356919,O=C1CC[C@@H](C(=O)N[C@H](CCCCCS)C(=O)Nc2ccccc2)N1,363.16166266000005,7.886056647693163
CHEMBL3356918,O=C1CC[C@@H](C(=O)N[C@@H](CCCCCS)C(=O)Nc2ccccc2)N1,363.16166266000005,7.619788758288394
CHEMBL3356915,O=C1NCCC[C@@H]1C(=O)N[C@@H](CCCCCS)C(=O)Nc1ccccc1,377.17731272400005,7.920818753952375
CHEMBL3310507,CC(C)[C@@H]1NC(=O)[C@H]2CCCCCSSCCCCC[C@H](NC(=O)[C@H]3CCCN3C1=O)C(=O)N2,512.24909776,8.09151498112135
CHEMBL3310510,CC(C)[C@@H]1NC(=O)[C@@H]2CCCCCSSCCCCC[C@H](NC(=O)[C@H]3CCCN3C1=O)C(=O)N2,512.24909776,7.856985199745905
CHEMBL3310511,CC(C)[C@@H]1NC(=O)[C@H]2Cc3ccccc3CN2C(=O)[C@@H]2CCCCCSSCCCCC[C@@H](NC1=O)C(=O)N2,574.2647478240001,7.568636235841013
CHEMBL3335303,COc1cccc(Cn2ccc(CCCCC(=O)NO)n2)c1,303.158291532,6.465973893943865
CHEMBL3335005,O=C(NO)c1ccc(N2CCN(Cc3cccc4ncccc34)C2=O)cc1,362.13789043599996,8.267606240177031
CHEMBL3335314,O=C(CCCCCCCCc1ccn(Cc2ccc(-c3ccccc3)cc2)n1)NO,405.24162723200004,5.603800652904264
CHEMBL3335305,O=C(CCCCc1ccn(Cc2ccc(F)c(Cl)c2)n1)NO,325.09933268400005,6.935542010773082
CHEMBL3827794,COc1cc(-c2nc(N3CCOCC3)c3nc(CN(C)c4ncc(C(=O)NO)cn4)n(C)c3n2)cc(OC)c1OC,565.239729712,8.991399828238082
CHEMBL3287269,CC(C)C1CC1c1sc(-c2nccs2)nc1C(=O)NCCCCC(=O)NO,408.12898262799996,6.2020403562628035
CHEMBL3915628,O=C(CCCCNC(=O)c1nc(-c2nccs2)sc1-c1cccc([N+](=O)[O-])c1)NO,447.067110644,6.568636235841013
CHEMBL3933987,O=C(CCCCNC(=O)c1nc(-c2nc3c(s2)CCC3)sc1C1CC1)NO,406.113332564,7.0655015487564325
CHEMBL3947538,CC(C)Cc1sc(-c2nccs2)nc1C(=O)NCCCCCNC(=O)CS,426.121789072,6.580044251510242
CHEMBL3968861,O=C(CCCCNC(=O)c1nc(-c2nc(-c3ccccc3)cs2)sc1C1CC1)NO,442.113332564,7.251811972993799
CHEMBL3759982,O=C(CCCCCC(=O)N/N=C/c1ccc(-c2ccccc2)cc1)NO,353.173941596,8.853871964321762
CHEMBL4096845,CN(C)C(=O)c1cn(Cc2ccc(C(=O)NO)cc2)c2ccccc12,337.142641468,5.242603971206976
CHEMBL468841,Nc1ccc(-c2cc(C(=O)NCCCCC(=O)NO)no2)cc1,318.132805056,6.443697499232712
CHEMBL4241995,CCc1c2c(nc3ccc(OC(=O)N4CCN(C(=O)CCCCCC(=O)NO)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,661.2747778280001,4.865822892423234
CHEMBL4800135,Cc1cn(C)nc1CN1CCC(c2ccc(C(=O)Nc3ccccc3N)cc2)CC1,403.23721054800006,7.0
CHEMBL142992,CC(C)N(CCc1c[nH]c2ccccc12)Cc1ccc(/C=C/C(=O)NO)cc1,377.210327104,7.638272163982407
CHEMBL1819258,O=C(/C=C/c1ccc(CNCCc2c(-c3cccs3)[nH]c3ccccc23)cc1)NO,417.151097976,7.309803919971486
CHEMBL272615,O=C(NO)c1cc2ccc(NS(=O)(=O)c3cccc4ccccc34)cc2s1,398.039498928,7.585026652029182
CHEMBL269947,Nc1ccc(-c2ccc(C(=O)O)cc2)cc1NC(=O)c1cccnc1,333.1113413400001,4.0
CHEMBL4095934,Cc1cc(C)cc(C(=O)N(CCCCCC(=O)NO)CC(=O)NC2CCCCC2)c1,417.26275660000005,7.562249437179612
CHEMBL428737,CC1(C)NC(=O)[C@H](CCCCCSSc2ccccn2)NC(=O)[C@H]2CCCN2C(=O)[C@H](c2ccccc2)NC1=O,583.228696664,7.055517327849832
CHEMBL475145,CC(C)Cc1nc2cc(/C=C/C(=O)NO)ccc2n1CCCO,317.17394159599996,7.0
CHEMBL515906,O=C(/C=C/c1ccc2nc(CCc3ccccc3)[nH]c2c1)NO,307.132076784,6.769551078621726
CHEMBL4061419,Nc1ccccc1NC(=O)c1ccc(NC(=S)NCc2ccc(Cl)nc2)cc1,411.092058876,6.6020599913279625
CHEMBL3930620,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,483.1585788760001,9.142667503568731
CHEMBL4095245,COc1ccc(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccc(C(=O)Nc3ccc(F)cc3N)cc2)cc1,565.212532596,7.037630664329979
CHEMBL4086442,CCCNNC(=O)c1ccc(CNC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccc(OC)cc2)cc1,527.253254536,7.110698297493689
CHEMBL4862549,Nc1nc2cc(-c3nn(CC4CCN(c5ncc(C(=O)NO)cn5)CC4)c4ncnc(N)c34)ccc2o1,501.19853359600006,9.040958607678906
CHEMBL4854089,C=CCn1c(SCc2ccc(C(=O)Nc3ccccc3N)cc2)nnc1-c1ccncc1,442.1575803240001,4.926648297613099
CHEMBL4849884,COc1cccc2c1CCN(Cc1ccc(C(=O)NO)cc1)CC2,326.163042564,6.09799710864927
CHEMBL4854716,COc1ccc(Br)c2c1CCN(Cc1ccc(C(=O)NO)cc1)CC2,404.073554632,6.414539270491499
CHEMBL4849225,COc1ccc(-c2ccccc2)c2c1CCN(Cc1ccc(C(=O)NO)cc1)CC2,402.19434269199996,6.083019952679618
CHEMBL4875969,O=C(NO)c1ccc(CN2CCCCc3ccc(Cl)cc32)cc1,330.113505528,6.391473966422806
CHEMBL4854768,Cc1ccc2c(c1)N(Cc1ccc(C(=O)NO)cc1)CCCC2,310.168127944,6.423658649794207
CHEMBL4862419,O=C(NO)c1ccc(CN2CCCCc3ccc(C4CC4)cc32)cc1,336.183778008,6.293282217663242
CHEMBL4856047,CC(c1ccc(C(=O)NO)cc1)N1CCCc2cc(Cl)ccc21,330.113505528,6.416801226031377
CHEMBL4873847,CCC(=O)CCCCC[C@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](Cc2cn(OC)c3ccccc23)NC1=O,623.3682842879999,9.0
CHEMBL4444763,Cc1cc(C)cc(CNC(=O)CN(CCCCCC(=O)Nc2ccccc2N)C(=O)c2cc(C)cc(C)c2)c1,528.3100411400001,6.315154638355588
CHEMBL4460434,Nc1ccccc1NC(=O)c1ccc(CN(CC(=O)NCc2ccccc2)C(=O)c2cccnc2)cc1,493.211389724,6.987162775294828
CHEMBL4541820,Cc1cc(C)cc(C(=O)N(CC(=O)NCc2ccccc2)Cc2ccc(C(=O)Nc3cc(F)ccc3N)cc2)c1,538.238019072,6.557520230935552
CHEMBL4071747,Nc1ccccc1NC(=O)c1ccc(NC(=S)NCc2ccc(F)cc2)cc1,394.126360448,6.522878745280337
CHEMBL4063132,Nc1ccccc1NC(=O)c1ccc(NC(=S)NCc2ccccc2F)cc1,394.126360448,6.522878745280337
CHEMBL1767029,CNC(=O)/C(CCCCCCC(=O)Nc1ccccc1)=N\O,305.173941596,4.246416941107094
CHEMBL1767036,CNC(=O)/C(CCCCCCC(=O)Nc1cccc(-c2ccccc2)c1)=N\O,381.205241724,4.1732774798310075
CHEMBL4742243,O=C(CCCCCCn1cnc2c(N3CCOCC3)nc(-c3ccc4cn[nH]c4c3)nc21)NO,464.22843675600006,8.853871964321762
CHEMBL4760754,COc1ccc(-c2nc(N3CCOCC3)c3ncn(CCCCCCC(=O)NO)c3n2)cc1CO,484.24341812399996,9.050609993355087
CHEMBL1834469,O=C(NO)c1cnc(Nc2nnc(-c3cccc(Cl)c3)o2)nc1,332.042465828,8.221848749616356
CHEMBL1834472,O=C(NO)c1cnc(Nc2nnc(-c3ccccc3)s2)nc1,314.05859456,8.096910013008056
CHEMBL1834479,O=C(NO)c1cnc(Nc2nnc(-c3ccccc3Cl)s2)nc1,348.01962220800004,8.096910013008056
CHEMBL1834480,O=C(NO)c1cnc(Nc2nnc(-c3cccc(Cl)c3)s2)nc1,348.01962220800004,8.154901959985743
CHEMBL2047610,COc1ccc(-c2nn(-c3ccccc3)cc2/C=C\C(=O)Nc2ccc(Cl)cc2)cc1,429.12440456,5.962573502059376
CHEMBL2047691,COc1ccc(C/C(=N\O)C(=O)NCCS)cc1I,393.98481134,9.0
CHEMBL469275,CC(C)(C)OC(=O)Nc1cccc(-c2cc(C(=O)NCCCCC(=O)NO)no2)c1,418.185234552,6.083019952679618
CHEMBL481703,CCSC(=S)SCC(=O)c1ccc(-c2ccc(CNc3cnc4ccccc4c3)cn2)s1,495.05674629200007,6.255707016877324
CHEMBL482096,CCSC(=S)SCC(=O)c1cccc(NC(=O)c2cnc3ccccc3c2)c1,426.05304081599996,6.22767829327708
CHEMBL1800247,CC(=O)Nc1ccc(C(=O)COc2cc(C)cc(O)n2)cc1,300.111006992,3.6989700043360187
CHEMBL1808627,CCCCS(=O)(=O)N1Cc2ccc(/C=C/C(=O)NO)cc2C1,324.11437811999997,6.823908740944319
CHEMBL1808631,O=C(/C=C/c1ccc2c(c1)CN(S(=O)(=O)c1cccs1)C2)NO,350.039498928,7.050609993355087
CHEMBL493871,COc1ccc(C(=O)CSC(=S)SCCOc2ccccc2)cc1,378.041807436,5.012333735073725
CHEMBL3233703,O=C(/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccc(F)cc2)cc1)NO,473.175084468,7.777283528852417
CHEMBL2386909,CCc1c2c(nc3ccc(OCc4cn(CCCCCCCC(=O)NO)nn4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,630.2801975560001,6.432973633840939
CHEMBL55895,O=C(CCCc1ccccc1)NO,179.094628656,6.221848749616356
CHEMBL1834482,CN(C)c1ccc(-c2nnc(Nc3ncc(C(=O)NO)cn3)s2)cc1,357.10079372,7.958607314841775
CHEMBL568151,N=C(N)NCCC[C@@H]1NC(=O)C[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCCC(=O)NO)NC1=O,634.307474924,6.920818753952375
CHEMBL248909,CC(Cc1ccc(C(=O)Nc2ccccc2N)cc1)(C(=O)Nc1ccccc1)C(=O)Nc1ccccc1,492.216140756,6.698970004336019
CHEMBL400921,Nc1ccccc1NC(=O)c1ccc(C(C(=O)Nc2cccc3cccnc23)C(=O)Nc2cccc3cccnc23)cc1,566.2066386920001,6.987162775294828
CHEMBL251144,Nc1ccccc1NC(=O)c1ccc(C(C(=O)Nc2ccccc2)C(=O)Nc2ccccc2)cc1,464.18484062799996,7.443697499232712
CHEMBL250946,O=C(NO)c1ccc(C(C(=O)Nc2ccccc2)C(=O)Nc2ccccc2)cc1,389.13755608800005,8.301029995663981
CHEMBL273000,O=C(CCCc1ccccc1)Nc1cc(-c2ccccc2)ccc1O,331.157228912,6.214670164989233
CHEMBL401750,O=C(Cc1ccccc1)Nc1cc(-c2ccccc2)ccc1O,303.125928784,4.0
CHEMBL272365,COC(=O)c1ccc(N)c(NC(=O)c2cccnc2)c1,271.095691276,4.0
CHEMBL257953,COC(=O)CCc1ccc(-c2ccc(N)c(NC(=O)c3cccnc3)c2)cc1,375.1582915320001,5.823908740944319
CHEMBL403256,Nc1ccc(-c2ccc(C(=O)OCc3ccccc3)cc2)cc1NC(=O)c1cccnc1,423.1582915320001,5.886056647693163
CHEMBL407560,CC(=O)Nc1ccc(C(=O)Nc2cc(-c3ccsc3)ccc2N)cc1,351.1041477840001,8.154901959985743
CHEMBL4741326,COc1ccc(CC(=O)NCCCCC(C(=O)NO)c2ccccc2)cc1,370.189257312,5.0
CHEMBL378696,Nc1ccccc1NC(=O)/C=C/c1ccc(NCc2ccncc2)nc1,345.15896022800007,5.3979400086720375
CHEMBL487107,O=C(CCCCCCC(=O)Nc1cccc(-c2cnnn2CC(O)c2cccc(Br)c2)c1)NO,529.132466476,7.6307841425898575
CHEMBL255783,Nc1ccccc1NC(=O)c1ccc(CSc2ccccn2)cc1,335.10923316400005,6.522878745280337
CHEMBL403596,COc1ccc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)cn1,348.15862588000005,7.0
CHEMBL271641,COc1cccc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)n1,348.15862588000005,7.0
CHEMBL256656,Nc1ccc(-c2ccncc2)cc1NC(=O)c1cccnc1,290.116761068,6.187086643357144
CHEMBL429429,O=C(NCc1ccccc1)c1ccc2cc(C(=O)NO)sc2c1,326.072513308,7.275724130399211
CHEMBL481297,CCNC(=S)SCC(=O)c1ccc(NC(C)=O)cc1,296.065319752,6.85078088734462
CHEMBL481878,CCSC(=S)SCC(=O)c1ccc(-c2ccc(N)cn2)s1,353.9988970680001,6.080398976215889
CHEMBL479971,CCSC(=S)SCC(=O)c1ccc(CC(=O)NCc2ccccc2)s1,409.02986284800005,6.1180450286604
CHEMBL482137,CCSC(=S)SCC(=O)c1ccc(C(=O)NCc2ccccc2)s1,395.01421278400005,6.468521082957745
CHEMBL482280,CCSC(=S)SCC(=O)c1ccc(NC(=O)c2ccccc2)cc1,375.042141784,4.982966660701219
CHEMBL481922,CCSC(=S)SCC(=O)c1cccc(C(=O)Nc2ccccc2)c1,375.042141784,5.777283528852417
CHEMBL494139,NS(=O)(=O)NCCCC[C@H](NC(=O)OCc1ccccc1)c1n[nH]c(-c2ccccc2)n1,458.1736243120001,5.619788758288394
CHEMBL513014,CCOP(=O)(O)Cc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,416.09596478200007,7.42021640338319
CHEMBL471031,CCOP(=O)(Cc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1)OCC,444.12726491,7.886056647693163
CHEMBL513536,CCP(=O)(CC)Cc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,412.13743567,8.045757490560675
CHEMBL470225,CCOP(=O)(CNCc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1)OCC,473.15381400599995,8.113509274827518
CHEMBL519541,CC(=O)CCCCC[C@H](NC(=O)C1CCN(C)CC1)c1ncc(-c2csc3ccccc23)[nH]1,466.240247328,6.7447274948966935
CHEMBL469363,CCP(=O)(CC)Cc1cccc(C(=O)Nc2cc(-c3cccs3)ccc2N)c1,412.13743567,6.568636235841013
CHEMBL511625,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCC3(CC2)CNc2ccccc23)nc1,481.1936314840001,6.638272163982407
CHEMBL4782478,CC(C)c1cc(C(=O)N2Cc3ccc(NCc4ccc(C(=O)NO)cc4)cc3C2)c(O)cc1O,461.1950709639999,4.698970004336019
CHEMBL4741850,CC(C)c1cc(C(=O)N2Cc3ccc(NC(=O)CCCCC(=O)NO)cc3C2)c(O)cc1O,455.20563564799994,5.162096055407058
CHEMBL4747757,CC(C)c1cc(C(=O)N2Cc3ccc(/C=C/C(=O)NO)cc3C2)c(O)cc1O,382.152871804,5.501689446210399
CHEMBL227722,COC(=O)C(Cc1cccc(C[C@H](NC(C)=O)C(=O)O)c1)NC(=O)[C@@H](N)CCCCCC(=O)NO,494.237664048,4.3979400086720375
CHEMBL424873,COc1cc(CNc2ccc(C(=O)Nc3ccccc3N)cn2)cc(OC)c1OC,408.179755248,5.301029995663981
CHEMBL246759,COC(=O)c1ccc2cc(C(=O)NO)sc2c1,251.025228768,6.200659450546418
CHEMBL245363,O=C(NO)c1cc2ccc(CNCCc3ccccc3)cc2s1,326.108898816,6.892790030352131
CHEMBL246778,O=C(CCCCC[C@H](NC(=O)c1ccccc1)C(=O)Nc1ccccc1)NO,383.18450628000005,7.91721462968355
CHEMBL4468089,COc1ccc(N(Cc2cccc(C(=O)NCCc3ccc(F)cc3)c2)C(=O)CCCCCC(=O)NO)cc1,535.248249408,8.638272163982407
CHEMBL4761880,Nc1ccccc1NC(=O)c1ccc(CNC(=O)c2n[nH]cc2NC(=O)c2c(Cl)cccc2Cl)cc1,522.09739386,5.1938200260161125
CHEMBL4215029,COc1cc(C(=O)c2ccc3c(ccn3Cc3ccc(/C=C/C(=O)NO)cc3)c2)cc(OC)c1OC,486.17908655199994,5.458420756053419
CHEMBL3971832,CC(C)Cc1sc(-c2nccs2)nc1C(=O)NCCCCNC(=O)CS,412.106139008,5.346112441929023
CHEMBL4644462,CC(C)C(C(=O)Nc1ccc(C(=O)NO)c(Cl)c1)c1ccccc1,346.108420148,5.061480274823508
CHEMBL4643094,O=C(NO)c1ccc(NC(=O)C2(c3ccc([N+](=O)[O-])cc3)CCOCC2)cc1,385.127385328,8.045757490560675
CHEMBL4102833,O=C(CCCC(CCC(=O)Nc1ccccc1)Cc1ccccc1)NO,354.194342692,5.5376020021010435
CHEMBL4291781,CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(OCCCCCCCC(=O)NO)cc3)n2)cc1.Cl,513.214282184,5.769295686387431
CHEMBL3769783,O=C(NO)c1coc(-c2ccccc2)n1,204.053492116,4.5247647773958715
CHEMBL4237600,CS(=O)(=O)CCn1cc(-c2nc(Nc3ccc(NC(=O)CCCCCCC(=O)NO)cc3)nc3[nH]ccc23)cn1,568.2216371239999,6.995678626217358
CHEMBL4250122,O=C(CCCCCCC(=O)Nc1ccc(Nc2nc(-c3cnn(CC4CCCC4)c3)c3cc[nH]c3n2)cc1)NO,544.2910370120001,5.567672207738396
CHEMBL97003,Cn1c(=O)n(CCCCCC(=O)Nc2ccccc2N)c(=O)c2ccccc21,380.18484062799996,5.3979400086720375
CHEMBL4638986,CC(C)C(C(=O)N(C)c1ccc(C(=O)NO)cc1)c1ccccc1,326.163042564,6.357535479757878
CHEMBL356824,O=C(Cc1ccccc1)Nc1ccc(C(=O)NO)cc1,270.100442308,7.1249387366083
CHEMBL4645602,O=C(NO)c1ccc(NC(=O)C2(c3ccccc3)CCCC2)cc1,324.1473925,7.552841968657781
CHEMBL4646610,COc1ccc(C2(C(=O)Nc3ccc(C(=O)NO)cc3)CCCCC2)cc1-c1ccccc1NC(C)=O,501.226371092,8.045757490560675
CHEMBL4527843,CC(NC(=O)c1nc(-c2nccs2)sc1C1CC1)c1ccc(C(=O)NO)cc1,414.08203243599996,7.091622227567606
CHEMBL3233755,CC(C)c1cc(C(=O)N2CCc3onc(C(=O)NCCCCCCC(=O)NO)c3C2)c(O)cc1O,488.2270993639999,5.692503962086787
CHEMBL4649511,O=C(CCCCCCCNc1nc2cc(C(=O)O)ccc2c2cnccc12)NO.O=C(O)C(F)(F)F,510.17261918,8.481486060122112
CHEMBL4648157,COc1ccc(-c2cc(N3CCOCC3)c3sc(CN(C)c4ncc(C(=O)NO)cn4)cc3c2)cn1,506.1736243120001,8.769551078621726
CHEMBL4237816,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@@]3(CC)OC(=O)CCCCCCCCC(=O)NO,591.2580651439999,6.1487416512809245
CHEMBL4246259,CCc1c2c(nc3ccc(OC(=O)N4CCN(C(=O)CCCCCCC(=O)NO)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,675.290427892,5.254144804826271
CHEMBL1089495,O=C(CCCCCCC(=O)Nc1cccc(C(F)(F)F)c1)NO,332.13477712800005,7.200659450546418
CHEMBL2312460,Cc1nc2ccccn2c1-c1ccnc(NCCc2ccc(C(=O)Nc3ccccc3N)cc2)n1,463.21205842000006,6.882728704344236
CHEMBL2312466,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cnc4ncccn34)n2)cc1,436.1760072600001,7.455931955649724
CHEMBL269538,COc1ccc2c(c1)[nH]c1c(C)nccc12,212.094963004,5.698970004336019
CHEMBL2381743,COc1cc(Br)c(Cn2cc(CCCCC(=O)NO)nn2)cc1OC,412.07461725200005,6.064492734175287
CHEMBL2381739,COc1ccc(Br)c(Cn2cc(CCCCC(=O)NO)nn2)c1,382.0640525680001,6.798602875679548
CHEMBL3262725,O=C(/C=C/c1cccc(S(=O)(=O)n2ccc3ccncc32)c1)NO,343.062676896,5.314258261397736
CHEMBL3098696,O=C(CCCCCCC(=O)NC1CCCC1)NO,256.178692628,5.747146969020107
CHEMBL1630117,O=C(NO)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,504.10006095599994,4.0
CHEMBL4060602,O=C(CCCCCn1cc(-c2ncnc3[nH]ccc23)cn1)NO,314.149123816,6.860120913598763
CHEMBL3356931,O=C1CCC[C@@H](C(=O)N[C@@H](CCCCCS)C(=O)NC2CCCC2)N1,369.20861285200004,6.795880017344075
CHEMBL3421752,O=C(NO)c1ccc(CNCc2nc(-c3ccc([N+](=O)[O-])cc3)no2)cc1,369.10731857999997,5.573488738635425
CHEMBL4228293,Cc1cn([C@@H]2C[C@H](C3(c4ccc(NC(=O)CCCCCCC(=O)NO)cc4)SCCCS3)[C@@H](CO[Si](C)(C)C(C)(C)C)O2)c(=O)[nH]c1=O,720.304668534,5.958607314841775
CHEMBL4095168,COC(=O)CCCCCCC(=O)Nc1ccc(Nc2ncc3nnn(C4CCCC4)c3n2)cc1,465.2488378520001,5.0
CHEMBL4072827,COC(=O)CCCCCCC(=O)N1CCN(c2ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)nc2)CC1,604.3485518880001,5.0
CHEMBL4092039,CCCCCC(=O)Nc1ccc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)cc1,462.27432432800003,5.0
CHEMBL4097113,CCCNNC(=O)CCCCCCCNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1ccc(OC)cc1,535.315854792,7.277612905822876
CHEMBL4069908,CCCNNC(=O)/C=C/c1ccc(OC[C@H](Cc2c[nH]c3ccccc23)NC(=O)c2ccc(OC)cc2)cc1,526.2580055679999,7.5394028111023985
CHEMBL4077664,COc1ccc(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)NCc2ccc(C(=O)NNC3CCCC3)cc2)cc1,553.2689045999999,5.0
CHEMBL3310506,C[C@@H]1NC(=O)[C@H]2CCCCCSSCCCCC[C@H](NC(=O)[C@H]3CCCN3C1=O)C(=O)N2,484.217797632,6.698970004336019
CHEMBL3334992,O=C(NO)c1ccc(N2CCN(c3cccnc3)C2=O)cc1,298.10659030799997,6.739928612014925
CHEMBL237757,C[C@H]1CN(c2ccc(C(=O)Nc3ccccc3N)cn2)CCN1C(=O)NCCc1ccccc1,458.24302420000004,7.327902142064283
CHEMBL3317817,CC(C)(C)OC(=O)NCCC[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C[C@@H](/C=C/CCS)OC1=O,611.1905969040001,9.017728766960431
CHEMBL3317818,CC(C)(C)OC(=O)n1cnc(C[C@@H]2NC(=O)[C@]3(C)CSC(=N3)c3csc(n3)CNC(=O)C[C@@H](/C=C/CCS)OC2=O)c1,634.1701958080001,9.207608310501746
CHEMBL235909,CC(C)(C)NC(=O)[C@H](CCCCCS)NC(=O)OC(C)(C)C,332.213363884,5.522878745280337
